,Date,Price,Proteus2,Food Price Index,Cereals Price Index,Wheat Futures,Harvest,Sentiment
0,2016-12-01,0.3634367462709396,0.7263941234858523,0.6440710496034043,0.4809903938146649,0.41057902934095375,0.37729815669267,1.0
1,2016-11-01,0.371355791097528,0.716497143663979,0.6386243944162953,0.4592341527212258,0.39332344658136725,0.3865316558243243,1.0
2,2016-10-01,0.37594360744079613,0.706482024656546,0.6227769483744519,0.44900558759718745,0.38013099703119374,0.39572949364197,1.0
3,2016-09-01,0.4201770078030408,0.6969893587964111,0.6059964166939211,0.42466510273671876,0.35219293109004884,0.4043021272879282,1.0
4,2016-08-01,0.4504287075130765,0.6873805095448886,0.5706537224266689,0.4434519779606075,0.32544468943568383,0.4128251044735236,1.0
5,2016-07-01,0.4071753938984323,0.6779692945993948,0.5010102992281318,0.43932308353046545,0.31428892789237756,0.42101127721575254,1.0
6,2016-06-01,0.3850890776975084,0.6690442361114267,0.5019944083586942,0.46897482281696423,0.3483307285494769,0.4286166056965784,1.0
7,2016-05-01,0.3312638559486365,0.6600045380337654,0.4148784294014819,0.41313885222600255,0.3329027287069724,0.4361521506163174,1.0
8,2016-04-01,0.29756229833864895,0.6514278623167111,0.3676581726079446,0.36414659492566664,0.33313579093343343,0.44313561382038164,1.0
9,2016-03-01,0.2515342570857094,0.6427366384311021,0.31216410868123545,0.32324987395841237,0.3259497346901119,0.4500365983239694,1.0
10,2016-02-01,0.23888006513150792,0.6347585840056227,0.2683949215562329,0.31890355773423984,0.28004362862304516,0.45620590690402957,1.0
11,2016-01-01,0.22117386521298504,0.6263876424714789,0.22607603272284565,0.30694928599644744,0.28757871321965484,0.4624984080864395,1.0
12,2015-12-01,0.1961782829233622,0.42845453005743084,0.1842150088312081,0.27088009475812974,0.27982437393529,0.7557258033114024,-1.0
13,2015-11-01,0.24556846905429522,0.4206489435510435,0.1842034597904997,0.2696313908348811,0.2562724982112164,0.7612273460725076,-1.0
14,2015-10-01,0.28111696365324246,0.41272580294225103,0.22508177028755433,0.26951133184188514,0.27390812772404916,0.7666170311929353,-1.0
15,2015-09-01,0.26322357561140225,0.4051907342156215,0.18295182683684288,0.2421909204060102,0.24379682970486868,0.7715510030857956,-1.0
16,2015-08-01,0.2605900003805849,0.39753560730802157,0.18173236303744728,0.2452565536824847,0.22301171688397006,0.7763622320122063,-1.0
17,2015-07-01,0.25142516232235795,0.39000785343274585,0.25666224459644144,0.31657859465299576,0.28761698840093514,0.7808856489145786,-1.0
18,2015-06-01,0.2265214927146348,0.3828386011152888,0.26080768803936416,0.27761072417625293,0.2780642094265102,0.784993022278463,-1.0
19,2015-05-01,0.21750788745805072,0.37554410805313204,0.25678366412143944,0.25385304106742124,0.24571604233429128,0.7889622157963784,-1.0
20,2015-04-01,0.19270611803042306,0.36858944232459906,0.23923533225640006,0.27297886213085676,0.23447534478068566,0.7925410185009524,-1.0
21,2015-03-01,0.19172964590586133,0.3615051673997765,0.24627695117410472,0.27692506021542274,0.2538669974353669,0.7959720560407502,-1.0
22,2015-02-01,0.23212943519963966,0.3551908668643786,0.2957038469933649,0.2928325962823198,0.24344456967098604,0.7988411654336172,-1.0
23,2015-01-01,0.270776245467558,0.34828799586429854,0.33423142867284006,0.33262709472952634,0.2739078635325174,0.8017669772956917,-1.0
24,2014-12-01,0.24568293243985784,0.7478796799933007,0.205376552575163,0.2558633051075864,0.34629220286351026,0.283605274512242,1.0
25,2014-11-01,0.24028621719901144,0.7413602825947396,0.25321456095601164,0.22891690542843798,0.28306994095098104,0.2859425331690458,1.0
26,2014-10-01,0.18657356438354442,0.7346972649110693,0.26634690432500047,0.20788431322323772,0.25876240565898,0.28811052856732666,1.0
27,2014-09-01,0.19938873819550187,0.7283149546736181,0.2576522792295268,0.19102486657986734,0.2221215315338255,0.2899732560700102,1.0
28,2014-08-01,0.2788279383232034,0.7217820723852102,0.3186285415225664,0.21401151162363563,0.2796894456304656,0.2916589363122035,1.0
29,2014-07-01,0.3354377238471943,0.7153064938261106,0.37385648925417037,0.22567598900886943,0.28942940003541634,0.2931056630906169,1.0
30,2014-06-01,0.6351387344619865,0.7090887603762697,0.4215320860422071,0.28941589812486057,0.38148404596680935,0.29428211425611966,1.0
31,2014-05-01,0.656141257638468,0.7027085643243544,0.45091525174636127,0.35209159545064966,0.4591249584578101,0.29527075868800606,1.0
32,2014-04-01,0.6027280911133875,0.6965719868447942,0.44815905702693587,0.3475196514706043,0.4197772330083531,0.2960116789083234,1.0
33,2014-03-01,0.5119459498688375,0.6902641306242828,0.4537280723409443,0.3395591029047594,0.39217681738192134,0.2965583084000211,1.0
34,2014-02-01,0.45891255147798954,0.6845908854385683,0.37841473685478866,0.27174288046273054,0.28057213899573596,0.296864140982298,1.0
35,2014-01-01,0.4590305289534166,0.6783310754370593,0.3294366396311002,0.2375491065263915,0.22738561729598422,0.29699853366902335,1.0
36,2013-12-01,0.4922495465922942,0.06781948733408108,0.33197774450720124,0.22241137387315374,0.27091588528394916,0.18115974276524974,1.0
37,2013-11-01,0.5359990320495239,0.06178788271866617,0.3350425972656924,0.21830898794893622,0.317800144561452,0.1808894303612869,1.0
38,2013-10-01,0.4969283745252325,0.05555997842462095,0.3321471651934164,0.2213777117396376,0.37405215084363364,0.180411006182407,1.0
39,2013-09-01,0.31703282289976226,0.04953203035167708,0.2826814302947819,0.19568839335134464,0.3095557535236191,0.1797592023384494,1.0
40,2013-08-01,0.23729391122143148,0.04329638314695494,0.2743338390352647,0.21811640663426315,0.2936959941798056,0.1788946040414108,1.0
